FEATURE_NAME	Roetzer log2	Lelandais log2 Rep1	Lelandais log2 Rep2	Kuo log2 Rep1	Kuo log2 Rep2	Kuo log2 Rep3	Lelandais log2 Chip-Seq Rep1	Lelandais log2 Chip-Seq Rep2	Prediction
CAGL0A00105g	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.3544497277244815	0.6613958836920738	1.0849417157902124	0.6328616083364743	-0.2078563281785675	0
CAGL0A00110g	0.36650022600000004	-0.026005668964324425	0.03620522933617206	-0.4541075705711025	-0.2275520744997844	-0.15945254855459348	0.46712601042729796	-0.3093280581077289	2
CAGL0A00116g	0.06760091027219449	-0.026005668964324425	0.03620522933617206	-0.4541075705711025	-0.2275520744997844	-0.15945254855459348	0.46712601042729796	-0.3093280581077289	2
CAGL0A00132g	0.06760091027219449	-0.026005668964324425	0.03620522933617206	-0.5371557729432865	-0.3687340185324972	0.09002425137144739	-1.3410369178350672	-3.273018494406416	8
CAGL0A00154g	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.3454805218682858	0.3571072702003915	0.2521343424019507	0.21931302840447595	-1.2768402053588244	6
CAGL0A00165g	-0.119233819	0.21783211029917396	-0.0291643947073142	-0.21459655492972354	-0.18337043083778248	0.04783576456637799	0.40363273600659455	0.9730329523997308	1
CAGL0A00187g	0.581268896	-0.0288984218129041	-0.0039693550361399295	0.2248945320238743	0.2169219045961448	0.16543201912539066	0.9714308478032292	0.7836063192849954	1
CAGL0A00209g	-0.002140085	0.10150977712755099	0.0364519395295168	0.2248945320238743	0.2169219045961448	0.16543201912539066	0.7031885821817817	0.9663916073571804	1
CAGL0A00231g	0.17218841199999999	0.136832385642742	-0.0111167932854494	0.011626748332105629	0.12722984603418586	-0.07275022527803329	0.5215371205795226	0.4412690408520235	2
CAGL0A00253g	0.418087462	-0.0149725832525656	0.12131332115216	0.1959937575983544	0.15015114988890868	0.14018536560424674	0.6520766965796931	-0.2301197833610588	2
CAGL0A00275g	0.195500333	-0.0685824555902496	0.102700637125399	0.3012988782062838	0.15015114988890868	0.14018536560424674	0.18359993833938887	0.5049941960177411	2
CAGL0A00297g	-0.120564481	0.287131374846389	0.265372864621081	0.2428329437362663	0.6275122171242229	0.283360466493892	0.4384421036137876	1.2915544458438435	1
CAGL0A00319g	0.06760091027219449	0.32340474100531297	0.396718963259108	0.08537355203860532	0.6275122171242229	0.1252366891772536	0.4384421036137876	0.4432343911094959	2
CAGL0A00341g	-0.949816695	-0.6546904549738499	0.128853495381955	0.16742517598232298	0.1328771237954946	0.12058598984441113	0.5594274086140186	0.44668312589530895	9
CAGL0A00363g	-0.58618457	0.60462167245627	0.459803195423954	1.5656247111204138	1.1098561765018675	0.7617181121576722	1.3929593338197792	2.0204641025597154	3
CAGL0A00385g	0.386331395	0.37775132845245396	0.21012848278664398	0.6610636908825851	0.5006145638995256	0.7278344455898211	-0.5128127149653209	-0.1926450779423959	0
CAGL0A00407g	-0.524015838	0.161698782970202	-0.351110545870195	0.6610636908825851	0.5006145638995256	0.7278344455898211	-0.5128127149653209	-0.1926450779423959	0
CAGL0A00429g	-0.034833372	-0.0783480758607528	-0.00976978317490513	-0.09866126441815466	0.07374680370649954	-0.09866126441815466	0.2739227219765299	0.6658824961047236	1
CAGL0A00451g	-0.09945093099999999	0.10753851523225899	-0.368687366480359	0.13852440155680304	0.17871973150494014	0.00398631371386472	0.8194277543581792	0.0	2
CAGL0A00473g	0.504317505	0.0627378569715609	-0.0114167721777185	0.7411221579693705	0.43583696604922206	0.7829784519649514	0.5501970825604795	0.6585655907611543	0
CAGL0A00495g	-0.41900746	0.0184948862356357	0.19588518872834101	2.4183636530779995	2.7555393547090667	1.1178288039295976	0.7281953845384741	0.6244908649077937	11
CAGL0A00517g	-0.06200774	-0.548582824728964	0.213500680120233	2.4183636530779995	2.7555393547090667	1.1178288039295976	0.5888045670155504	0.7475155135071161	11
CAGL0A00539g	-0.09754357300000001	0.0575109445174776	-0.14344429732263	1.115503454263176	0.8773212098597525	0.4946350933287284	0.09494840405526273	0.6072611678299307	0
CAGL0A00561g	0.442516972	-0.311940266468148	0.17402192567063499	-0.1292230028911184	0.1152709048925914	0.008637013046707276	0.06037261797948185	0.6374299206152918	1
CAGL0A00583g	0.242767824	0.135661617984705	0.00275417850639008	0.5178885899929397	0.7843072232029062	0.526525603039647	0.6298883716026726	0.15919859484925394	0
CAGL0A00605g	0.076762182	-0.10822860191905599	0.00409048179892795	0.0	-0.22423014640489705	0.03022954566347497	0.6266727526059934	0.4325857004896909	1
CAGL0A00627g	0.197652357	0.290922888067438	0.389020714674519	0.04683918613791183	-0.14118194403271295	0.2471514502596196	0.8839029350771288	0.4284580150411653	1
CAGL0A00649g	0.06760091027219449	-0.19392839357022693	0.149015379829946	-0.09467495070428976	-0.3507956068201054	0.03022954566347497	0.6266727526059934	0.4325857004896909	1
CAGL0A00671r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.2614357410676355	0.2584460057822368	0.16343886226845816	1.5779249499812218	0.14037265636455232	9
CAGL0A00715g	0.06760091027219449	-0.6279509057387309	-0.0467916601145433	0.007972627427729691	0.2584460057822368	0.3982991785769949	0.4274212237346763	1.6374299206152918	1
CAGL0A00737g	0.06760091027219449	-0.349764811882547	-0.277978646205996	0.6368136157899075	0.6142245047446733	0.07939408146780808	1.1285842060614129	2.548436624696042	7
CAGL0A00759s	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.01959937575983528	-0.10995581994077168	-0.34182640096390965	-0.14235292341133066	-0.8826430493618413	6
CAGL0A00781g	-0.14247616800000001	-0.0919501222919615	-0.18033638180060801	0.01959937575983528	-0.10995581994077168	-0.2126033980727913	0.06558834162757689	-0.8826430493618413	6
CAGL0A00803g	0.13456959400000001	0.0182389400064797	-0.285092918765771	0.2571172345442818	0.2846892377318469	0.07308241808752186	0.8358806202388933	0.7345388567716662	1
CAGL0A00825g	0.227456237	-0.052750499528539004	-0.0702159446707133	0.02856858161603142	0.27970634558951596	0.17606218902903026	0.8132314883942734	0.6166713604484945	1
CAGL0A00847g	0.04872604	0.251971873981498	0.253891537337224	-0.1730724537436316	-0.3737169106748284	0.02292130385472291	0.07108309806148269	0.4020984435713457	2
CAGL0A00869g	0.06760091027219449	0.34666728808842706	-0.0683391939300501	0.03853436590069355	0.007640434618240984	-0.0468391861379118	-0.07454695336505403	0.3625700793847084	2
CAGL0A00891g	-0.17212575	-0.16523283536197306	-0.22522063564249198	0.0	0.20031226412170788	0.4311862667163796	0.7905466343710503	0.2944473584652553	2
CAGL0A00913g	0.088147116	0.00922923783460896	-0.20222994791364896	-0.06510979065979225	0.04982892142331054	0.30395642068219364	0.8146968973987719	1.1030934929641036	1
CAGL0A00935g	0.401962261	-0.0664045466205935	0.0623194598964648	0.3936484792441525	0.6182108184585381	0.4693884398075843	0.7612131404128833	0.4573483041368082	9
CAGL0A00957g	0.079767133	-0.136044443768049	0.00838984937389583	0.3936484792441525	0.6182108184585381	0.08105504551525178	0.918316202406292	0.30146399232764665	9
CAGL0A00979g	0.06760091027219449	0.128624086819641	0.288526692255747	0.9979071997041636	0.8464272785773	0.28435704492235825	0.6166713604484945	1.0809199953835675	3
CAGL0A01001g	0.045791978	-0.9453647454314241	0.769606058961443	0.9979071997041636	0.8464272785773	0.28435704492235825	0.2867134023033044	1.0809199953835675	9
CAGL0A01023g	-1.5117088980000002	-0.570126116306764	0.37958177627871903	0.4235458320981387	0.2840248521128695	0.7497591710160777	0.6037723504959145	0.9556058806415466	9
CAGL0A01045g	-0.5045172720000001	-0.502742128835414	0.5471278544945349	0.3378400872500447	0.3650798976281211	0.6202039753154707	0.17382945589822832	0.37756279386018105	9
CAGL0A01067g	0.06760091027219449	-0.223901167105126	0.27297263545561196	0.240507594069845	0.17340464655312032	0.4188951327652965	0.9475325801058644	0.3107008394641082	9
CAGL0A01089g	0.209640015	-0.859504632830025	0.0625374547971676	0.5026077207564579	0.23585689473700264	0.5371557729432865	0.7911345695992736	1.006205149526708	9
CAGL0A01111g	0.06760091027219449	-0.665429726214797	0.291816526681375	0.5026077207564579	0.23585689473700264	0.5371557729432865	0.4489848312021816	0.12832409697553934	9
CAGL0A01133g	0.5996546739999999	-0.480064162282936	-0.0306375727427023	0.5026077207564579	0.3026276494442388	0.5371557729432865	0.7911345695992736	1.006205149526708	9
CAGL0A01155g	0.245504902	-0.0678429819719298	0.237357098309783	-0.17373683936260906	0.09700030037071096	0.3328571951077138	0.5117135186905176	0.6293566200796097	1
CAGL0A01177g	0.286427678	-0.305019052233878	0.489702249337509	0.7394611939219271	0.706574105782542	0.4813473809491789	0.4871151773230114	0.464281018298693	0
CAGL0A01193g	0.06760091027219449	-0.46850529679131897	0.423295942544123	0.12623326760571987	0.11062020555974933	0.5119091194221426	1.1319116755055811	1.2410080995037949	9
CAGL0A01199g	-0.01599605	-0.412918025071967	-0.261863956465502	1.5051656197934642	0.9118692620465808	1.1460651927361398	1.0138057995250305	0.9128893362299616	3
CAGL0A01221g	0.51104559	-0.509521992694732	-0.438143622617958	0.2956516004449752	1.0148490329880893	0.1322127381765169	-0.09019780897157814	0.9475325801058644	0
CAGL0A01243g	-0.295354251	-1.04111445823257	-0.549826012107121	0.4743713319499153	0.2481480286880859	0.8284888668649083	0.4886186316599514	1.2181801700495334	9
CAGL0A01284g	0.06760091027219449	-0.2903303614098631	0.26865514561792003	0.4341760020017783	0.23851443721291266	0.2611035482581468	0.5765009219729601	0.6384918971379513	9
CAGL0A01325g	0.06760091027219449	-0.48896559839135995	0.33807508069655	1.0497292779844063	0.9902667650859228	0.1657642119348794	0.6532685141120651	0.9648105715377	3
CAGL0A01366g	0.06760091027219449	-0.12303831038831599	0.362141716854072	0.13586685908089308	0.030561738472963583	0.3770388387697157	0.3514723705013778	0.6480146712564578	1
CAGL0A01408g	0.06760091027219449	-0.531059523770241	0.319821011654422	0.7211905894000464	0.7334817233511295	0.06743514032621338	0.624133098001834	0.632268215499513	9
CAGL0A01430g	-0.557332408	0.28267446161723303	-0.0257855916755376	-0.12291133951083234	-0.12722984603418605	0.02591103914012147	1.0356239097307212	0.816288046827612	1
CAGL0A01452g	0.479649693	0.0329223905912074	-0.0686021001207628	0.27970634558951596	0.4551041489995686	0.09666810756122217	1.4988058569714418	1.9004643264490853	7
CAGL0A01474g	0.301032194	-0.0103783238822846	-0.0594619203107919	0.8268279028174644	0.7421187363978367	0.7726804748708006	0.34034013200124263	-0.2713020218173943	0
CAGL0A01496r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.3644155120091437	0.4753679103783816	0.203966385026084	1.4607295899717123	1.8166089309572464	7
CAGL0A01540g	-0.100978036	0.27526058183593205	0.14796174094236406	0.3401654369164659	0.13586685908089308	0.6786699097854882	0.16868183459168035	0.0	2
CAGL0A01562g	-0.071317523	-0.16446590975543102	0.383145033621093	1.110852754930334	0.8945952359531668	0.6786699097854882	0.9798221180623696	0.0	0
CAGL0A01584g	0.06760091027219449	0.268859109962553	0.282210395670422	0.8374580727211041	0.8756602458123088	1.3629870973322848	-0.10289990758429088	1.1363214712127805	0
CAGL0A01606g	0.06760091027219449	-0.809873186405169	-0.0274900436543577	1.0420888433661657	0.9979071997041636	0.4863302730915098	0.5794243171797262	1.6309748984779926	3
CAGL0A01628g	-0.012623899	-0.564261167035921	-0.09389068227588801	1.0420888433661657	0.9979071997041636	0.3521243780580604	0.6404576133128598	1.6309748984779926	3
CAGL0A01650g	0.06760091027219449	-0.529283266486948	-0.5767387735849809	0.26741521163843274	0.39132312957773135	-0.0013287712379549366	1.0688950812110678	1.6880559936852595	7
CAGL0A01672g	-0.051068248	-0.17367625974647902	-0.148269736185965	0.10596950622690696	0.4992857926615706	0.04883234299484436	0.5761922910934242	0.6326951115052579	9
CAGL0A01694g	0.06760091027219449	0.0712575913206146	0.0882865260648609	-0.1647676335064131	-0.018270604521880413	0.2129355908822799	0.8645365827048812	0.6341285575250407	1
CAGL0A01716g	-0.923731964	-0.773948965154052	0.501900553769366	-0.1647676335064131	-0.018270604521880413	0.1896820942180684	0.19930880822340669	1.2655901107375502	1
CAGL0A01738g	-0.420423934	0.305328777118538	-0.255909027679002	0.0641132122313262	0.07341461089701079	0.2129355908822799	0.5182363869203431	0.8314942756430218	1
CAGL0A01760g	-0.241605295	-0.265497005403473	-0.186222550304818	0.7321529521131748	0.6135601191256957	0.2488124143070635	1.1415026809632285	1.2039551730797715	9
CAGL0A01782g	0.07492665400000001	6.23920230434166e-05	-0.314898220576034	0.6388067726468398	0.7726804748708006	0.4049430347667694	0.5604679388004076	0.310787537282162	0
CAGL0A01804g	0.090405816	0.0418278626241971	0.655307413408921	0.649769135359968	0.5092515769462327	0.3135900121573669	1.1672947453976406	0.5849625007211562	9
CAGL0A01826g	0.06760091027219449	-0.3664283315702371	0.36065311139274603	-0.26940836849536515	-0.07474338213496558	0.0873667088955375	0.10852445677816906	-0.21538903359868555	2
CAGL0A01848g	-0.10010537300000001	0.0342797290917109	-0.19542816557835396	-0.027572003187565027	0.055476199184618935	-0.06212005537439371	0.3073236819785906	0.11619301750452288	2
CAGL0A01870g	0.22218058699999998	-0.406804052854391	-0.18440266596267896	0.18270604521880496	0.4700528254265618	0.27738099592309484	0.42560674098903095	-0.08524728661851097	2
CAGL0A01892g	0.43718580700000004	-0.613095487133239	-0.627506573056707	0.18270604521880496	0.4700528254265618	0.27738099592309484	0.6485276294986223	-0.08524728661851097	2
CAGL0A01914g	0.181266278	0.142839036399901	0.0909740530888351	0.18270604521880496	0.4700528254265618	0.27738099592309484	0.5797822616154761	0.6814704815745026	1
CAGL0A01936r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.22655549607131797	0.2939906363975315	0.22655549607131797	1.4545658634654814	1.3862785062974199	7
CAGL0A01958g	0.911363927	0.35142237681558103	0.106825597825797	0.5089193841367439	0.16144570541152586	0.14649702898453268	1.6141088463806723	1.9526124974702177	7
CAGL0A01980g	0.09506092199999999	-0.17104407170490898	-0.378410828492002	0.5693784754636939	0.2979769501113964	0.014284290808015796	0.11211036632153744	0.7038679059899753	1
CAGL0A02002g	0.06760091027219449	0.340476424948842	0.33142027052593204	0.2086170843589264	0.5261934102301583	0.10796266308383927	0.6480146712564578	-0.16349873228287934	2
CAGL0A02024g	-0.18585811	-0.163812594649384	-0.5436443227767971	0.5065940344703227	0.5614058480359643	0.4029498779098372	0.3608817292319384	0.6057210608879537	9
CAGL0A02046g	-0.030225715	0.3740343795157321	0.6155618601433829	0.6072484557454099	0.3537853421055042	0.09666810756122217	0.6117294102839417	0.4988058569714418	9
CAGL0A02068r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.12988738851009582	0.3434873650113534	0.11228116960719292	1.2291339992155033	0.9510903995190536	9
CAGL0A02090g	-0.143682581	0.134389356623864	0.16545851063501998	0.6105703838402973	0.4564329202375237	0.2185828686435884	0.40952049431127796	-0.6214883767462701	6
CAGL0A02112g	-0.366621388	0.19079352059316199	0.108085626844162	0.6105703838402973	0.4564329202375237	0.3385044728690223	0.6391182707680616	-0.3661278987978974	2
CAGL0A02134g	0.130864127	0.0380404147410937	-0.20699524127610397	-0.03919875151967081	-0.04384945085251324	0.08603793765758254	0.6374299206152918	0.32496215497699554	2
CAGL0A02145g	0.06760091027219449	-0.0455348231299283	0.614793348690288	-0.18968209421806845	-0.2564528489253045	0.08603793765758254	-0.11103131238874384	-0.8042755291256323	6
CAGL0A02167r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.0797262742772967	0.2621001266866128	0.7952695859160345	2.628589433121414	0.7758766905844362	7
CAGL0A02189g	0.047402367	0.3536611495624001	0.238276268881955	0.5667209329877839	0.5155632403265187	0.25279872802092834	1.5114058937510753	0.2982238342960939	9
CAGL0A02211g	0.06760091027219449	-0.29769757010452597	-0.757806566717215	0.3185729042996981	0.28601800896980184	0.31956948272816416	0.04679421147894125	1.0899813668376657	1
CAGL0A02233g	-0.8928724109999999	-0.4128051192087101	-0.60095984737328	0.21658971178665595	0.4268677601930262	0.25246653521143964	0.1912244032427685	-0.5517956367859569	2
CAGL0A02255g	0.28472523899999996	-0.026005668964324425	0.03620522933617206	0.17107929688669912	-0.17240806812465415	0.02325349666421139	-0.12432813500220158	-1.212303603712864	6
CAGL0A02277g	0.16728939	-0.026005668964324425	0.03620522933617206	0.44812810000030506	0.5906388152709732	0.4205560968127401	0.5467431784906659	0.6092100469678334	9
CAGL0A02299g	-0.405361554	0.401801754458192	-0.380623396376459	1.4496894206088449	1.1822742089704121	0.8886157653823694	1.1312445332782528	2.111645355828909	3
CAGL0A02321g	0.176059475	0.176651891685916	0.9709466017933559	0.3212304467756078	0.38667243024488906	0.34049762972595465	0.7713756249520375	0.9572955490457618	1
CAGL0A02343g	0.06760091027219449	-0.678429828927134	-0.0194260175802954	0.3212304467756078	0.38667243024488906	0.34049762972595465	0.7713756249520375	0.9572955490457618	9
CAGL0A02365g	0.042071440999999994	-0.0268009262116284	0.182914726492053	0.6384745798373511	0.4667308973316744	0.4454705575243952	-0.1480986389891339	-0.22627585582367601	0
CAGL0A02387g	-0.440061811	-0.437821986566789	-0.0228090067704894	0.3441517506303308	0.2973125644924189	0.3086071200150359	-1.10455593104259	0.08949815083910265	2
CAGL0A02409g	-0.159148643	-0.38109108327455604	0.133300970316146	0.7603893409197171	0.9244925888071528	0.3434873650113534	1.2741749634389945	0.7104933828050153	9
CAGL0A02431g	0.21535898399999998	-0.658811544104046	0.395716993259811	0.2448261005931985	0.3351825447741349	0.4477959071908166	1.8798913338484184	1.788696757325358	7
CAGL0A02453r	0.06760091027219449	-0.026005668964324425	0.03620522933617206	0.2640932835435453	0.19067867264653468	0.06976048999263464	1.6686595807752975	1.2898856254832252	7
CAGL0A02475g	-0.057322667	-0.700420032065067	0.3875116167906629	0.5338338448483991	0.7723482820613119	0.12457230355827605	0.9927684307689242	1.263034405833794	9
CAGL0A02486g	0.21166051	-0.11698895421145199	0.0284362361199906	0.5710394395111376	0.7723482820613119	0.2913330939216216	1.1118928800708971	0.5552151573271042	9
CAGL0A02508g	-0.28164677899999996	-0.0713650059232384	0.302763878683732	0.10796266308383927	0.3587682342478353	-0.0069760489992634215	0.9842326841416834	-0.3664275550542223	2
CAGL0A02530g	3.403955008	0.757805570697729	0.571669048060636	0.2537953064493946	0.7617181121576722	0.25578846330632704	0.7818198299504666	1.1079153391668874	4
CAGL0A02552g	0.164761519	-0.259015495501286	0.19405250644473893	1.3314287804308549	1.063681375982933	0.7773311742036428	0.4739311883324123	0.9677235969762438	3
CAGL0A02574g	0.06760091027219449	-0.29484898769982204	0.4405632677957769	0.5776832957009123	0.8477560498152548	0.6075806485548987	0.9529148639302588	0.6449050411774384	9
CAGL0A02596g	0.081671791	0.22376631296553304	0.134602709060768	0.23419593068955896	0.04816795737586682	0.10596950622690696	1.6163266716304916	1.6066575718204752	7
CAGL0A02618g	0.06760091027219449	-0.867961375733345	0.348615636053405	0.11095239836923776	-0.04119190837660335	0.2434973293552436	0.8141334546886658	1.4677789613508172	1
CAGL0A02629g	0.055376177	-0.2304832408526869	0.210267211239885	0.33352158072669125	0.20562734907352767	0.2434973293552436	0.6057210608879537	1.5621526178130702	1
CAGL0A02651g	-0.556563705	-0.0952548277243888	-0.0104110881541411	0.5391489298002188	0.4275321458120036	0.6979370927358349	0.932885804141463	0.5770573026358101	9
CAGL0A02673g	0.237028135	-0.101434337048983	0.44876341487421	0.2906687083026443	0.23486031630853665	0.1365312446998707	0.991386869695292	1.4991017640673183	7
CAGL0A02695g	0.215773998	-0.606985342946588	0.258479069252088	0.02391788228318886	0.3348503519646462	0.17905192431442876	1.0161196653632771	1.2410080995037949	9
CAGL0A02706g	0.06760091027219449	-0.746612851149606	0.476364459754334	0.2807029240179822	0.240507594069845	0.15147992112686387	0.08988550351719511	0.3692338096657191	2
CAGL0A02728g	0.06760091027219449	-0.129817942627637	-0.22117668047006397	0.02391788228318886	0.3348503519646462	0.17905192431442876	0.5288194226836225	1.3931448934300017	1
CAGL0A02750g	-0.359059429	-0.304432943526099	-0.0746548607434006	0.3086071200150359	0.20031226412170788	-0.013619905189038186	0.4881009614685672	0.9762318340670504	9
CAGL0A02772g	0.25100128	-0.11463270068750304	0.339700129866622	-0.11560309770208026	-0.37770322438869297	0.03953094432915966	0.7162070339994088	0.4185013545824152	1
CAGL0A02794g	-0.18102975899999998	-0.19132041176527892	0.16283928012034	0.02126033980727914	-0.06145566975541625	0.03953094432915966	0.5589672921882118	1.0	1
CAGL0A02816g	0.06760091027219449	-0.622133737022537	-0.153583715595793	-0.3517921852485717	-0.2106102412158587	0.06278444099337105	0.7162070339994088	0.1959202099752569	2
CAGL0A02838g	0.15026467699999999	0.007389330888995079	0.0289097708877648	-0.2511377639734846	-0.07208583965905573	-0.02856858161603132	0.6717673282584287	0.4667810743728422	1
CAGL0A02860g	2.107175736	0.11728951044450801	-0.18627676868633491	0.1863601661231809	0.08603793765758254	0.5168920115644736	0.4550039065964885	1.031364170909335	4
CAGL0A02882g	-0.22064399699999998	-0.0545693069053812	0.0857666361035375	0.29332625077855395	0.18104508117136128	0.02557884633063259	0.6717673282584287	-0.17283659686221564	2
CAGL0A02904g	0.969601782	-0.044832181605335995	0.3860163725759221	0.1863601661231809	0.08603793765758254	0.5168920115644736	0.4550039065964885	1.031364170909335	4
CAGL0A02926g	-0.034235017	0.30236291588525105	-0.3477867595855529	1.482244315938741	1.648340720683109	1.4257715383256562	0.5703157247567548	0.8443491295398056	3
